"SurveyYear","TRT_POP","Latitude","Longitude","CountNew"
2001,"Lemhi River",44.799,-113.697,1
2001,"Lemhi River",44.804,-113.692,1
2001,"Lemhi River",44.789,-113.703,1
2001,"Lemhi River",44.789,-113.703,1
2001,"Lemhi River",44.797,-113.697,1
2001,"Lemhi River",44.797,-113.697,1
2001,"Lemhi River",44.803,-113.694,1
2001,"Lemhi River",44.797,-113.697,1
2001,"Lemhi River",44.807,-113.689,1
2001,"Lemhi River",44.797,-113.697,1
2001,"Lemhi River",44.802,-113.694,1
2001,"Lemhi River",44.808,-113.689,1
2001,"Lemhi River",44.807,-113.689,1
2001,"Lemhi River",44.788,-113.703,1
2001,"Lemhi River",44.804,-113.692,1
2001,"Lemhi River",44.807,-113.689,1
2001,"Lemhi River",44.789,-113.703,1
2001,"Lemhi River",44.809,-113.688,1
2001,"Lemhi River",44.803,-113.693,1
2001,"Lemhi River",44.788,-113.703,1
2001,"Lemhi River",44.803,-113.693,1
2001,"Lemhi River",44.807,-113.69,1
2001,"Lemhi River",44.812,-113.687,1
2001,"Lemhi River",44.803,-113.694,1
2001,"Lemhi River",44.797,-113.697,1
2001,"Lemhi River",44.819,-113.681,1
2001,"Lemhi River",44.807,-113.689,1
2001,"Lemhi River",44.797,-113.697,1
2001,"Lemhi River",44.814,-113.683,1
2001,"Lemhi River",44.789,-113.703,1
2001,"Lemhi River",44.801,-113.696,1
2001,"South Fork Salmon River Mainstem",44.646,-115.707,1
2001,"South Fork Salmon River Mainstem",44.644,-115.709,1
2001,"South Fork Salmon River Mainstem",44.649,-115.703,1
2001,"South Fork Salmon River Mainstem",44.647,-115.705,2
2001,"South Fork Salmon River Mainstem",44.65,-115.703,1
2001,"South Fork Salmon River Mainstem",44.641,-115.71,1
2001,"South Fork Salmon River Mainstem",44.65,-115.703,2
2001,"South Fork Salmon River Mainstem",44.645,-115.707,1
2001,"Chamberlain Creek",45.369,-115.192,1
2001,"Bear Valley Creek",44.427,-115.327,1
2001,"Bear Valley Creek",44.428,-115.324,1
2001,"Bear Valley Creek",44.428,-115.311,1
2001,"Bear Valley Creek",44.428,-115.324,1
2001,"Bear Valley Creek",44.427,-115.327,1
2001,"Bear Valley Creek",44.427,-115.326,1
2001,"Bear Valley Creek",44.429,-115.325,1
2001,"Lemhi River",44.777,-113.743,1
2001,"Lemhi River",44.776,-113.743,1
2001,"East Fork South Fork Salmon River",44.937,-115.323,1
2001,"East Fork South Fork Salmon River",44.934,-115.328,1
2001,"East Fork South Fork Salmon River",44.935,-115.326,1
2001,"East Fork South Fork Salmon River",44.935,-115.327,1
2001,"East Fork South Fork Salmon River",44.935,-115.327,1
2001,"East Fork South Fork Salmon River",44.934,-115.328,1
2001,"East Fork South Fork Salmon River",44.937,-115.323,1
2001,"East Fork South Fork Salmon River",44.934,-115.329,1
2001,"East Fork South Fork Salmon River",44.937,-115.323,1
2001,"East Fork South Fork Salmon River",44.937,-115.324,1
2001,"East Fork South Fork Salmon River",44.934,-115.329,1
2001,"South Fork Salmon River Mainstem",44.664,-115.7,1
2001,"South Fork Salmon River Mainstem",44.654,-115.702,2
2001,"South Fork Salmon River Mainstem",44.664,-115.7,2
2001,"South Fork Salmon River Mainstem",44.665,-115.698,1
2001,"South Fork Salmon River Mainstem",44.665,-115.698,1
2001,"South Fork Salmon River Mainstem",44.666,-115.696,1
2001,"South Fork Salmon River Mainstem",44.665,-115.681,1
2001,"South Fork Salmon River Mainstem",44.664,-115.7,1
2001,"South Fork Salmon River Mainstem",44.664,-115.699,1
2001,"South Fork Salmon River Mainstem",44.657,-115.701,2
2001,"South Fork Salmon River Mainstem",44.666,-115.687,1
2001,"South Fork Salmon River Mainstem",44.666,-115.696,1
2001,"South Fork Salmon River Mainstem",44.666,-115.696,1
2001,"South Fork Salmon River Mainstem",44.665,-115.697,1
2001,"South Fork Salmon River Mainstem",44.662,-115.699,1
2001,"South Fork Salmon River Mainstem",44.663,-115.7,2
2001,"South Fork Salmon River Mainstem",44.66,-115.698,1
2001,"Big Creek",45.1,-115.33,1
2001,"South Fork Salmon River Mainstem",44.65,-115.702,1
2001,"South Fork Salmon River Mainstem",44.65,-115.702,1
2001,"South Fork Salmon River Mainstem",44.665,-115.682,1
2001,"South Fork Salmon River Mainstem",44.666,-115.686,1
2001,"South Fork Salmon River Mainstem",44.666,-115.695,1
2001,"South Fork Salmon River Mainstem",44.665,-115.697,1
2001,"South Fork Salmon River Mainstem",44.662,-115.699,1
2001,"South Fork Salmon River Mainstem",44.665,-115.699,2
2001,"South Fork Salmon River Mainstem",44.658,-115.701,2
2001,"Big Creek",45.11,-115.314,1
2001,"Big Creek",45.104,-115.317,1
2001,"Big Creek",45.086,-115.338,1
2001,"South Fork Salmon River Mainstem",44.641,-115.694,1
2001,"South Fork Salmon River Mainstem",44.632,-115.694,2
2001,"South Fork Salmon River Mainstem",44.643,-115.694,1
2001,"South Fork Salmon River Mainstem",44.65,-115.703,2
2001,"South Fork Salmon River Mainstem",44.666,-115.695,1
2001,"South Fork Salmon River Mainstem",44.658,-115.701,1
2001,"South Fork Salmon River Mainstem",44.665,-115.701,1
2001,"South Fork Salmon River Mainstem",44.656,-115.702,1
2001,"Big Creek",45.108,-115.315,1
2001,"Big Creek",45.1,-115.33,1
2001,"Big Creek",45.107,-115.331,1
2001,"South Fork Salmon River Mainstem",44.65,-115.7,1
2001,"South Fork Salmon River Mainstem",44.653,-115.7,1
2001,"South Fork Salmon River Mainstem",44.651,-115.697,1
2001,"South Fork Salmon River Mainstem",44.645,-115.695,1
2001,"South Fork Salmon River Mainstem",44.663,-115.701,2
2001,"South Fork Salmon River Mainstem",44.663,-115.699,2
2001,"South Fork Salmon River Mainstem",44.665,-115.698,2
2001,"Big Creek",45.108,-115.327,1
2001,"Big Creek",45.108,-115.327,1
2001,"Big Creek",45.107,-115.327,1
2001,"Chamberlain Creek",45.37,-115.202,1
2001,"Chamberlain Creek",45.381,-115.173,1
2001,"Chamberlain Creek",45.369,-115.194,1
2001,"Chamberlain Creek",45.369,-115.199,2
2001,"Chamberlain Creek",45.37,-115.203,2
2001,"South Fork Salmon River Mainstem",44.65,-115.701,1
2001,"South Fork Salmon River Mainstem",44.65,-115.697,1
2001,"South Fork Salmon River Mainstem",44.652,-115.697,1
2001,"South Fork Salmon River Mainstem",44.648,-115.696,1
2001,"South Fork Salmon River Mainstem",44.665,-115.701,2
2001,"South Fork Salmon River Mainstem",44.661,-115.698,1
2001,"South Fork Salmon River Mainstem",44.663,-115.701,2
2001,"Big Creek",45.107,-115.327,1
2001,"Big Creek",45.1,-115.33,1
2001,"Big Creek",45.099,-115.33,1
2001,"Chamberlain Creek",45.381,-115.171,1
2001,"Chamberlain Creek",45.369,-115.192,1
2001,"Chamberlain Creek",45.377,-115.181,1
2001,"Chamberlain Creek",45.37,-115.201,2
2001,"Chamberlain Creek",45.372,-115.184,2
2001,"South Fork Salmon River Mainstem",44.646,-115.695,2
2001,"South Fork Salmon River Mainstem",44.65,-115.702,3
2001,"South Fork Salmon River Mainstem",44.649,-115.696,2
2001,"South Fork Salmon River Mainstem",44.665,-115.699,1
2001,"South Fork Salmon River Mainstem",44.656,-115.702,1
2001,"South Fork Salmon River Mainstem",44.658,-115.7,2
2001,"Big Creek",45.107,-115.331,1
2001,"Big Creek",45.103,-115.329,1
2001,"Big Creek",45.105,-115.33,1
2001,"South Fork Salmon River Mainstem",44.658,-115.701,1
2001,"South Fork Salmon River Mainstem",44.665,-115.699,1
2001,"Big Creek",45.086,-115.337,1
2001,"Big Creek",45.112,-115.314,1
2001,"Big Creek",45.112,-115.313,1
2001,"Big Creek",45.109,-115.315,1
2001,"Big Creek",45.111,-115.316,1
2001,"Big Creek",45.099,-115.33,1
2001,"Big Creek",45.111,-115.327,1
2001,"Big Creek",45.107,-115.328,1
2001,"Big Creek",45.109,-115.327,1
2001,"Big Creek",45.1,-115.33,1
2001,"Big Creek",45.107,-115.327,1
2001,"Big Creek",45.086,-115.337,1
2001,"Big Creek",45.107,-115.327,1
2001,"Big Creek",45.1,-115.33,1
2001,"Big Creek",45.11,-115.327,1
2001,"Big Creek",45.105,-115.33,1
2001,"Big Creek",45.101,-115.329,1
2001,"Big Creek",45.087,-115.338,1
2001,"South Fork Salmon River Mainstem",44.611,-115.68,1
2001,"South Fork Salmon River Mainstem",44.624,-115.691,2
2001,"Big Creek",45.1,-115.33,1
2001,"Big Creek",45.106,-115.33,1
2001,"Big Creek",45.099,-115.33,1
2001,"South Fork Salmon River Mainstem",44.624,-115.69,1
2001,"South Fork Salmon River Mainstem",44.62,-115.689,1
2001,"South Fork Salmon River Mainstem",44.622,-115.69,1
2001,"South Fork Salmon River Mainstem",44.627,-115.696,1
2001,"Big Creek",45.11,-115.311,1
2001,"Big Creek",45.108,-115.329,1
2001,"Big Creek",45.106,-115.33,1
2001,"South Fork Salmon River Mainstem",44.654,-115.702,1
2001,"South Fork Salmon River Mainstem",44.659,-115.7,1
2001,"South Fork Salmon River Mainstem",44.658,-115.7,1
2001,"South Fork Salmon River Mainstem",44.658,-115.701,1
2001,"South Fork Salmon River Mainstem",44.627,-115.695,1
2001,"South Fork Salmon River Mainstem",44.621,-115.69,1
2001,"South Fork Salmon River Mainstem",44.627,-115.693,1
2001,"South Fork Salmon River Mainstem",44.626,-115.691,1
2001,"Big Creek",45.109,-115.315,1
2001,"Big Creek",45.106,-115.33,1
2001,"Big Creek",45.111,-115.315,1
2001,"South Fork Salmon River Mainstem",44.659,-115.699,1
2001,"South Fork Salmon River Mainstem",44.664,-115.699,1
2001,"South Fork Salmon River Mainstem",44.66,-115.699,3
2001,"South Fork Salmon River Mainstem",44.659,-115.699,1
2001,"South Fork Salmon River Mainstem",44.658,-115.701,1
2001,"South Fork Salmon River Mainstem",44.665,-115.699,1
2001,"South Fork Salmon River Mainstem",44.662,-115.7,1
2001,"Chamberlain Creek",45.38,-115.17,2
2001,"Chamberlain Creek",45.369,-115.199,1
2001,"Chamberlain Creek",45.369,-115.191,1
2001,"Chamberlain Creek",45.369,-115.192,2
2001,"Chamberlain Creek",45.381,-115.171,2
2001,"South Fork Salmon River Mainstem",44.579,-115.684,1
2001,"South Fork Salmon River Mainstem",44.582,-115.682,2
2001,"South Fork Salmon River Mainstem",44.585,-115.684,1
2001,"South Fork Salmon River Mainstem",44.573,-115.686,1
2001,"South Fork Salmon River Mainstem",44.585,-115.684,1
2001,"South Fork Salmon River Mainstem",44.58,-115.681,1
2001,"South Fork Salmon River Mainstem",44.585,-115.684,1
2001,"Bear Valley Creek",44.302,-115.483,1
2001,"South Fork Salmon River Mainstem",44.63,-115.695,1
2001,"East Fork South Fork Salmon River",44.786,-115.52,1
2001,"East Fork South Fork Salmon River",44.803,-115.517,1
2001,"East Fork South Fork Salmon River",44.798,-115.516,1
2001,"East Fork South Fork Salmon River",44.792,-115.518,1
2001,"Bear Valley Creek",44.449,-115.45,2
2001,"Bear Valley Creek",44.422,-115.473,1
2001,"Bear Valley Creek",44.439,-115.454,2
2001,"Bear Valley Creek",44.415,-115.466,1
2001,"East Fork South Fork Salmon River",44.792,-115.518,1
2001,"East Fork South Fork Salmon River",44.795,-115.52,1
2001,"East Fork South Fork Salmon River",44.798,-115.516,1
2001,"East Fork South Fork Salmon River",44.792,-115.518,1
2001,"Bear Valley Creek",44.433,-115.464,1
2001,"Bear Valley Creek",44.447,-115.449,1
2001,"Bear Valley Creek",44.454,-115.451,1
2001,"Bear Valley Creek",44.45,-115.45,1
2001,"Bear Valley Creek",44.451,-115.451,1
2001,"East Fork South Fork Salmon River",44.788,-115.518,1
2001,"East Fork South Fork Salmon River",44.792,-115.518,1
2001,"East Fork South Fork Salmon River",44.786,-115.52,1
2001,"Bear Valley Creek",44.434,-115.463,1
2001,"Bear Valley Creek",44.42,-115.474,1
2001,"Bear Valley Creek",44.435,-115.463,1
2001,"Bear Valley Creek",44.429,-115.472,2
2001,"Bear Valley Creek",44.452,-115.451,1
2001,"Bear Valley Creek",44.42,-115.473,1
2001,"Bear Valley Creek",44.452,-115.451,1
2001,"Bear Valley Creek",44.452,-115.45,1
2001,"Bear Valley Creek",44.433,-115.465,1
2001,"Bear Valley Creek",44.438,-115.454,1
2001,"Bear Valley Creek",44.453,-115.451,1
2001,"Bear Valley Creek",44.419,-115.472,1
2001,"Bear Valley Creek",44.439,-115.454,2
2001,"Bear Valley Creek",44.457,-115.45,1
2001,"Bear Valley Creek",44.422,-115.473,1
2001,"Bear Valley Creek",44.439,-115.453,2
2001,"Bear Valley Creek",44.438,-115.454,1
2001,"Bear Valley Creek",44.437,-115.461,1
2001,"Bear Valley Creek",44.445,-115.451,1
2001,"Bear Valley Creek",44.457,-115.45,1
2001,"Bear Valley Creek",44.436,-115.454,1
2001,"Bear Valley Creek",44.427,-115.472,1
2001,"Bear Valley Creek",44.448,-115.45,2
2001,"Bear Valley Creek",44.449,-115.449,2
2001,"Bear Valley Creek",44.441,-115.454,1
2001,"Bear Valley Creek",44.444,-115.451,1
2001,"Bear Valley Creek",44.425,-115.473,1
2001,"Bear Valley Creek",44.427,-115.472,1
2001,"Bear Valley Creek",44.436,-115.459,1
2001,"Bear Valley Creek",44.436,-115.459,1
2001,"South Fork Salmon River Mainstem",44.661,-115.699,1
2001,"South Fork Salmon River Mainstem",44.662,-115.7,2
2001,"South Fork Salmon River Mainstem",44.657,-115.701,1
2001,"Big Creek",45.104,-115.329,1
2001,"Big Creek",45.101,-115.33,1
2001,"Big Creek",45.108,-115.331,1
2001,"East Fork South Fork Salmon River",44.788,-115.518,2
2001,"East Fork South Fork Salmon River",44.795,-115.52,2
2001,"East Fork South Fork Salmon River",44.792,-115.518,1
2001,"Chamberlain Creek",45.371,-115.187,2
2001,"South Fork Salmon River Mainstem",44.665,-115.698,3
2001,"South Fork Salmon River Mainstem",44.665,-115.702,1
2001,"South Fork Salmon River Mainstem",44.656,-115.702,1
2001,"Big Creek",45.112,-115.329,1
2001,"Big Creek",45.103,-115.329,1
2001,"Big Creek",45.108,-115.327,1
2001,"South Fork Salmon River Mainstem",44.655,-115.702,1
2001,"South Fork Salmon River Mainstem",44.664,-115.7,2
2001,"South Fork Salmon River Mainstem",44.656,-115.702,1
2001,"Big Creek",45.107,-115.327,1
2001,"Big Creek",45.099,-115.33,1
2001,"Big Creek",45.086,-115.337,1
2001,"South Fork Salmon River Mainstem",44.665,-115.701,1
2001,"Big Creek",45.112,-115.314,1
2001,"Big Creek",45.102,-115.329,1
2001,"Big Creek",45.1,-115.33,1
2001,"South Fork Salmon River Mainstem",44.666,-115.685,1
2001,"Big Creek",45.108,-115.327,1
2001,"Big Creek",45.1,-115.33,1
2001,"Big Creek",45.105,-115.33,1
2001,"South Fork Salmon River Mainstem",44.666,-115.687,1
2001,"South Fork Salmon River Mainstem",44.666,-115.686,2
2001,"South Fork Salmon River Mainstem",44.665,-115.681,1
2001,"South Fork Salmon River Mainstem",44.666,-115.695,2
2001,"Big Creek",45.1,-115.33,1
2001,"Big Creek",45.103,-115.315,1
2001,"Big Creek",45.103,-115.329,1
2001,"South Fork Salmon River Mainstem",44.666,-115.697,2
2001,"South Fork Salmon River Mainstem",44.665,-115.682,1
2001,"Big Creek",45.108,-115.329,1
2001,"Big Creek",45.099,-115.33,1
2001,"Big Creek",45.108,-115.315,1
2001,"Big Creek",45.107,-115.315,1
2001,"Big Creek",45.107,-115.32,1
2001,"Big Creek",45.101,-115.33,1
2001,"South Fork Salmon River Mainstem",44.574,-115.686,2
2001,"Big Creek",45.099,-115.33,1
2001,"Big Creek",45.115,-115.329,1
2001,"Big Creek",45.107,-115.327,1
2001,"Bear Valley Creek",44.446,-115.45,1
2001,"Bear Valley Creek",44.437,-115.454,1
2001,"Bear Valley Creek",44.432,-115.47,1
2001,"Bear Valley Creek",44.439,-115.453,2
2001,"Bear Valley Creek",44.446,-115.449,1
2001,"Chamberlain Creek",45.369,-115.201,7
2001,"Chamberlain Creek",45.381,-115.166,1
2001,"Chamberlain Creek",45.378,-115.178,1
2001,"Chamberlain Creek",45.369,-115.193,1
2001,"Chamberlain Creek",45.377,-115.181,1
2001,"Big Creek",45.107,-115.327,1
2001,"Bear Valley Creek",44.449,-115.45,2
2001,"Bear Valley Creek",44.415,-115.466,1
2001,"Bear Valley Creek",44.436,-115.454,1
2001,"Bear Valley Creek",44.419,-115.474,1
2001,"Bear Valley Creek",44.439,-115.454,2
2001,"Bear Valley Creek",44.426,-115.472,1
2001,"Bear Valley Creek",44.423,-115.473,1
2001,"Bear Valley Creek",44.439,-115.453,2
2001,"Bear Valley Creek",44.43,-115.471,2
2001,"Bear Valley Creek",44.445,-115.451,1
2001,"Bear Valley Creek",44.439,-115.453,2
2001,"Bear Valley Creek",44.431,-115.471,1
2001,"Bear Valley Creek",44.43,-115.472,1
2001,"Bear Valley Creek",44.436,-115.462,1
2001,"Bear Valley Creek",44.436,-115.455,1
2001,"South Fork Salmon River Mainstem",44.65,-115.703,2
2001,"South Fork Salmon River Mainstem",44.65,-115.699,1
2001,"Bear Valley Creek",44.418,-115.472,1
2001,"Bear Valley Creek",44.424,-115.473,1
2001,"Bear Valley Creek",44.444,-115.451,1
2001,"Bear Valley Creek",44.457,-115.45,1
2001,"Bear Valley Creek",44.451,-115.451,1
2001,"South Fork Salmon River Mainstem",44.639,-115.694,1
2001,"South Fork Salmon River Mainstem",44.652,-115.702,1
2001,"South Fork Salmon River Mainstem",44.653,-115.7,1
2001,"South Fork Salmon River Mainstem",44.65,-115.7,1
2001,"Bear Valley Creek",44.43,-115.472,1
2001,"Bear Valley Creek",44.435,-115.455,1
2001,"Bear Valley Creek",44.43,-115.471,2
2001,"Bear Valley Creek",44.452,-115.45,1
2001,"Bear Valley Creek",44.444,-115.451,1
2001,"South Fork Salmon River Mainstem",44.65,-115.702,1
2001,"South Fork Salmon River Mainstem",44.638,-115.694,1
2001,"South Fork Salmon River Mainstem",44.642,-115.694,1
2001,"South Fork Salmon River Mainstem",44.652,-115.701,1
2001,"Bear Valley Creek",44.438,-115.453,2
2001,"Bear Valley Creek",44.448,-115.45,2
2001,"Bear Valley Creek",44.436,-115.463,1
2001,"Bear Valley Creek",44.425,-115.473,1
2001,"Bear Valley Creek",44.455,-115.451,1
2001,"South Fork Salmon River Mainstem",44.645,-115.695,1
2001,"Bear Valley Creek",44.435,-115.456,1
2001,"Bear Valley Creek",44.436,-115.462,1
2001,"Bear Valley Creek",44.436,-115.454,1
2001,"Bear Valley Creek",44.434,-115.463,1
2001,"Bear Valley Creek",44.418,-115.473,1
2001,"Bear Valley Creek",44.432,-115.47,1
2001,"Bear Valley Creek",44.44,-115.455,2
2001,"Bear Valley Creek",44.425,-115.473,1
2001,"Bear Valley Creek",44.422,-115.473,1
2001,"Bear Valley Creek",44.428,-115.471,2
2001,"Bear Valley Creek",44.445,-115.45,1
2001,"Bear Valley Creek",44.424,-115.473,1
2001,"Bear Valley Creek",44.435,-115.455,1
2001,"Bear Valley Creek",44.423,-115.473,1
2001,"Bear Valley Creek",44.421,-115.473,1
2001,"Bear Valley Creek",44.417,-115.471,1
2001,"Bear Valley Creek",44.432,-115.467,1
2001,"Bear Valley Creek",44.429,-115.471,2
2001,"Bear Valley Creek",44.442,-115.453,1
2001,"Bear Valley Creek",44.454,-115.451,1
2001,"Bear Valley Creek",44.419,-115.473,1
2001,"Bear Valley Creek",44.439,-115.454,2
2001,"Bear Valley Creek",44.447,-115.449,1
2001,"Bear Valley Creek",44.432,-115.469,1
2001,"Bear Valley Creek",44.417,-115.47,1
2001,"Bear Valley Creek",44.439,-115.453,2
2001,"Bear Valley Creek",44.436,-115.462,1
2001,"Bear Valley Creek",44.453,-115.451,1
2001,"Bear Valley Creek",44.445,-115.451,1
2001,"Bear Valley Creek",44.429,-115.472,2
2001,"Bear Valley Creek",44.444,-115.452,1
2001,"Bear Valley Creek",44.435,-115.456,1
2001,"Bear Valley Creek",44.432,-115.468,1
2001,"Bear Valley Creek",44.437,-115.46,1
2001,"Bear Valley Creek",44.456,-115.451,1
2001,"Chamberlain Creek",45.393,-115.193,1
2001,"Chamberlain Creek",45.393,-115.193,1
2001,"Chamberlain Creek",45.385,-115.187,1
2001,"Bear Valley Creek",44.439,-115.453,2
2001,"Bear Valley Creek",44.453,-115.451,1
2001,"Bear Valley Creek",44.441,-115.454,1
2001,"Bear Valley Creek",44.432,-115.47,1
2001,"Bear Valley Creek",44.433,-115.465,1
2001,"Chamberlain Creek",45.39,-115.194,1
2001,"Chamberlain Creek",45.389,-115.193,1
2001,"Chamberlain Creek",45.394,-115.193,3
2001,"Chamberlain Creek",45.387,-115.19,1
2001,"Chamberlain Creek",45.388,-115.192,2
2001,"South Fork Salmon River Mainstem",44.638,-115.694,1
2001,"South Fork Salmon River Mainstem",44.653,-115.7,2
2001,"South Fork Salmon River Mainstem",44.65,-115.697,1
2001,"South Fork Salmon River Mainstem",44.65,-115.702,2
2001,"Bear Valley Creek",44.436,-115.463,1
2001,"Bear Valley Creek",44.432,-115.465,1
2001,"Bear Valley Creek",44.458,-115.45,1
2001,"Bear Valley Creek",44.436,-115.455,1
2001,"Bear Valley Creek",44.43,-115.471,2
2001,"Chamberlain Creek",45.369,-115.2,1
2001,"Chamberlain Creek",45.369,-115.191,1
2001,"Chamberlain Creek",45.381,-115.17,1
2001,"Chamberlain Creek",45.381,-115.171,1
2001,"Chamberlain Creek",45.373,-115.184,1
2001,"Chamberlain Creek",45.391,-115.194,1
2001,"Chamberlain Creek",45.387,-115.191,1
2001,"Chamberlain Creek",45.386,-115.189,1
2001,"Chamberlain Creek",45.389,-115.192,1
2001,"Chamberlain Creek",45.389,-115.192,2
2001,"South Fork Salmon River Mainstem",44.652,-115.7,2
2001,"South Fork Salmon River Mainstem",44.632,-115.694,3
2001,"South Fork Salmon River Mainstem",44.654,-115.701,1
2001,"South Fork Salmon River Mainstem",44.641,-115.694,1
2001,"Bear Valley Creek",44.433,-115.465,1
2001,"Bear Valley Creek",44.448,-115.45,2
2001,"Bear Valley Creek",44.456,-115.45,1
2001,"Bear Valley Creek",44.419,-115.473,1
2001,"Bear Valley Creek",44.456,-115.45,1
2001,"Bear Valley Creek",44.315,-115.478,1
2001,"Bear Valley Creek",44.301,-115.483,1
2001,"Bear Valley Creek",44.293,-115.485,1
2001,"Bear Valley Creek",44.31,-115.477,1
2001,"Bear Valley Creek",44.303,-115.483,1
2001,"Chamberlain Creek",45.391,-115.194,1
2001,"Chamberlain Creek",45.383,-115.183,1
2001,"Chamberlain Creek",45.388,-115.192,1
2001,"Chamberlain Creek",45.392,-115.194,1
2001,"Chamberlain Creek",45.391,-115.194,1
2001,"South Fork Salmon River Mainstem",44.65,-115.702,1
2001,"South Fork Salmon River Mainstem",44.65,-115.7,2
2001,"South Fork Salmon River Mainstem",44.633,-115.693,1
2001,"South Fork Salmon River Mainstem",44.644,-115.694,1
2001,"Bear Valley Creek",44.428,-115.471,2
2001,"Bear Valley Creek",44.446,-115.449,1
2001,"Bear Valley Creek",44.309,-115.479,1
2001,"Chamberlain Creek",45.387,-115.19,1
2001,"Chamberlain Creek",45.392,-115.194,1
2001,"Chamberlain Creek",45.386,-115.188,1
2001,"Chamberlain Creek",45.393,-115.193,1
2001,"Chamberlain Creek",45.388,-115.193,1
2001,"East Fork South Fork Salmon River",44.942,-115.346,1
2001,"East Fork South Fork Salmon River",44.941,-115.345,1
2001,"South Fork Salmon River Mainstem",44.632,-115.694,1
2001,"South Fork Salmon River Mainstem",44.651,-115.697,1
2001,"South Fork Salmon River Mainstem",44.65,-115.703,2
2001,"South Fork Salmon River Mainstem",44.652,-115.702,1
2001,"Bear Valley Creek",44.316,-115.477,1
2001,"Bear Valley Creek",44.308,-115.481,1
2001,"Bear Valley Creek",44.306,-115.483,1
2001,"Bear Valley Creek",44.303,-115.483,1
2001,"Bear Valley Creek",44.303,-115.483,1
2001,"Chamberlain Creek",45.393,-115.193,1
2001,"Chamberlain Creek",45.389,-115.192,2
2001,"Chamberlain Creek",45.384,-115.184,2
2001,"Chamberlain Creek",45.388,-115.192,2
2001,"Chamberlain Creek",45.383,-115.182,2
2001,"East Fork South Fork Salmon River",44.936,-115.341,1
2001,"East Fork South Fork Salmon River",44.935,-115.339,1
2001,"East Fork South Fork Salmon River",44.943,-115.346,1
2001,"South Fork Salmon River Mainstem",44.652,-115.702,1
2001,"South Fork Salmon River Mainstem",44.65,-115.701,1
2001,"South Fork Salmon River Mainstem",44.651,-115.702,2
2001,"South Fork Salmon River Mainstem",44.653,-115.7,2
2001,"Bear Valley Creek",44.309,-115.48,1
2001,"Chamberlain Creek",45.387,-115.19,1
2001,"Chamberlain Creek",45.393,-115.193,1
2001,"Chamberlain Creek",45.384,-115.184,1
2001,"Chamberlain Creek",45.386,-115.189,1
2001,"Chamberlain Creek",45.392,-115.193,1
2001,"South Fork Salmon River Mainstem",44.653,-115.7,1
2001,"South Fork Salmon River Mainstem",44.644,-115.694,1
2001,"South Fork Salmon River Mainstem",44.632,-115.694,1
2001,"South Fork Salmon River Mainstem",44.651,-115.703,2
2001,"Bear Valley Creek",44.316,-115.477,1
2001,"Bear Valley Creek",44.303,-115.483,1
2001,"Chamberlain Creek",45.385,-115.186,1
2001,"Chamberlain Creek",45.396,-115.193,1
2001,"Chamberlain Creek",45.383,-115.183,1
2001,"Chamberlain Creek",45.391,-115.194,1
2001,"Chamberlain Creek",45.39,-115.194,1
2001,"East Fork South Fork Salmon River",44.888,-115.355,1
2001,"South Fork Salmon River Mainstem",44.633,-115.693,1
2001,"South Fork Salmon River Mainstem",44.648,-115.696,1
2001,"South Fork Salmon River Mainstem",44.645,-115.695,2
2001,"East Fork South Fork Salmon River",44.893,-115.34,1
2001,"East Fork South Fork Salmon River",44.893,-115.339,1
2001,"East Fork South Fork Salmon River",44.895,-115.335,1
2001,"East Fork South Fork Salmon River",44.895,-115.334,1
2001,"East Fork South Fork Salmon River",44.895,-115.334,1
2001,"East Fork South Fork Salmon River",44.895,-115.335,1
2001,"Chamberlain Creek",45.381,-115.171,3
2001,"South Fork Salmon River Mainstem",44.585,-115.684,1
2001,"South Fork Salmon River Mainstem",44.586,-115.684,1
2001,"South Fork Salmon River Mainstem",44.579,-115.684,2
2001,"South Fork Salmon River Mainstem",44.579,-115.684,1
2001,"East Fork South Fork Salmon River",44.786,-115.52,2
2001,"East Fork South Fork Salmon River",44.798,-115.516,1
2001,"East Fork South Fork Salmon River",44.803,-115.517,1
2001,"East Fork South Fork Salmon River",44.792,-115.518,1
2001,"South Fork Salmon River Mainstem",44.585,-115.684,1
2001,"East Fork South Fork Salmon River",44.957,-115.413,1
2001,"East Fork South Fork Salmon River",44.959,-115.404,1
2001,"South Fork Salmon River Mainstem",44.585,-115.684,1
2001,"South Fork Salmon River Mainstem",44.579,-115.684,1
2001,"South Fork Salmon River Mainstem",44.585,-115.684,1
2001,"East Fork South Fork Salmon River",44.956,-115.413,1
2001,"East Fork South Fork Salmon River",44.957,-115.413,1
2001,"East Fork South Fork Salmon River",44.953,-115.418,1
2001,"East Fork South Fork Salmon River",44.954,-115.428,1
2001,"South Fork Salmon River Mainstem",44.586,-115.684,2
2001,"South Fork Salmon River Mainstem",44.574,-115.686,1
2001,"East Fork South Fork Salmon River",44.957,-115.412,1
2001,"East Fork South Fork Salmon River",44.958,-115.403,1
2001,"East Fork South Fork Salmon River",44.933,-115.333,1
2001,"East Fork South Fork Salmon River",44.953,-115.415,1
2001,"East Fork South Fork Salmon River",44.957,-115.394,1
2001,"East Fork South Fork Salmon River",44.957,-115.413,1
2001,"East Fork South Fork Salmon River",44.934,-115.333,1
2001,"East Fork South Fork Salmon River",44.958,-115.402,1
2001,"South Fork Salmon River Mainstem",44.598,-115.681,1
